date,price_index_msft,price_index_aapl,price_index_gme,price_index_sp500
2018-01-16,1.616651418115279,1.5953639985512496,0.5702891326021934,1.3466523097219798
2018-01-17,1.649405306495883,1.6216950380296993,0.581588567630442,1.3593310439826942
2018-01-18,1.648673376029277,1.6231437884824338,0.5935526753074111,1.3571338494072913
2018-01-19,1.6468435498627632,1.6159000362187614,0.6025257560651379,1.3630851910055684
2018-01-22,1.6763037511436414,1.602680188337559,0.5832502492522433,1.3740808645208855
2018-01-23,1.6816102470265326,1.6030423759507424,0.5782652043868395,1.3770686611179017
2018-01-24,1.680146386093321,1.5775081492212966,0.5643070787637089,1.3762974603728926
2018-01-25,1.6894784995425434,1.5493661716769287,0.5596543702226653,1.3771268649477137
2018-01-26,1.7211344922232388,1.5529518290474467,0.5669657693585909,1.393433637933376
2018-01-29,1.718572735590119,1.5208257877580589,0.5699567962778331,1.384053120695342
2018-01-30,1.6969807868252516,1.5118797537124231,0.5672981056829511,1.3689686281357314
2018-01-31,1.7385178408051236,1.5160086925027163,0.5586573612495845,1.3696379721785694
2018-02-01,1.7247941445562673,1.5191959434987323,0.5536723163841808,1.3687503637739364
2018-02-02,1.6794144556267154,1.4532777978993119,0.53938185443669,1.3397212036552006
2018-02-05,1.6102470265324795,1.4169865990583121,0.5201063476237953,1.2848204411850301
2018-02-06,1.6711802378774017,1.4761680550525171,0.5363908275174477,1.3072289156626506
2018-02-07,1.6397072278133578,1.4445852951829048,0.5473579262213359,1.3006906854471025
2018-02-08,1.5555352241537055,1.4048170952553423,0.5260884014622799,1.251867372873135
2018-02-09,1.613540713632205,1.416262223831945,0.5373878364905285,1.2705653532002408
2018-02-12,1.6309240622140897,1.4733067729083664,0.5250913924891991,1.2882447665056362
2018-02-13,1.643732845379689,1.4880478087649402,0.5177799933532735,1.2916108879964303
2018-02-14,1.661665141811528,1.5154654110829409,0.5390495181123296,1.3089216770463499
2018-02-15,1.6955169258920402,1.5663889894965592,0.5453639082751744,1.324719166521157
2018-02-16,1.6834400731930468,1.5612821441506701,0.5450315719508142,1.3252138990745592
2018-02-20,1.6966148215919488,1.5560666425208258,0.5270854104353606,1.317472789709563
2018-02-21,1.6741079597438242,1.549003984063745,0.5214356929212363,1.3102312632171198
2018-02-22,1.6784995425434586,1.5619340818544005,0.5191093386507145,1.3115068971538328
2018-02-23,1.7211344922232388,1.589098152843173,0.5307411100033234,1.3325281803542675
2018-02-26,1.7460201280878318,1.620536037667512,0.5343968095712861,1.3481947112119979
2018-02-27,1.7236962488563587,1.6152480985150308,0.5174476570289133,1.3310633839706656
2018-02-28,1.7158279963403475,1.6128214415067006,0.5214356929212363,1.31629416215587
2018-03-01,1.6989935956084172,1.5845708076783773,0.5307411100033234,1.2987554081058534
2018-03-02,1.7026532479414456,1.5955450923578414,0.5294117647058824,1.3053421415129116
2018-03-05,1.7134492223238793,1.6010503440782324,0.5333998005982055,1.3197427390722312
2018-03-06,1.7075937785910338,1.5996740311481348,0.5337321369225656,1.323225268222649
2018-03-07,1.7174748398902104,1.584824339007606,0.5297441010302426,1.3225850260947172
2018-03-08,1.7279048490393414,1.6021369069177833,0.519774011299435,1.3284878645014842
2018-03-09,1.7665141811527907,1.629663165519739,0.5267530741110004,1.351575383660245
2018-03-12,1.770722781335773,1.6454183266932272,0.5167829843801928,1.34985352036164
2018-03-13,1.7275388838060384,1.6295907279971027,0.5187770023263543,1.3412636051452187
2018-03-14,1.717291857273559,1.6157189424121696,,1.3335855499291855
2018-03-15,1.723330283623056,1.6176023180007244,0.5088069125955467,1.3325427313117204
2018-03-16,1.7310155535224152,1.6119159724737415,0.5124626121635095,1.3348126806743885
2018-03-19,1.699725526075023,1.5872872147772548,0.4921900963775341,1.315852783113129
